id	  U  		 X  		 x  	 P(X<=x)  	 count
46	  0.0220492	  0.0222959	  2.35	  0.904631	  185
47	  0.0468007	  0.0479312	  2.4	  0.909282	  186
48	  0.00953277	  0.0095785	  2.45	  0.913706	  186
49	  0.120962	  0.128928	  2.5	  0.917915	  187
50	  0.701711	  1.20969	  2.55	  0.921918	  187
51	  0.293949	  0.348068	  2.6	  0.925726	  189
52	  0.975203	  3.69703	  2.65	  0.929349	  189
53	  0.808056	  1.65055	  2.7	  0.932794	  189
54	  0.578596	  0.864163	  2.75	  0.936072	  191
55	  0.624491	  0.979474	  2.8	  0.93919	  191
56	  0.712545	  1.24669	  2.85	  0.942156	  193
57	  0.246115	  0.282516	  2.9	  0.944977	  193
58	  0.981876	  4.01054	  2.95	  0.94766	  193
59	  0.437119	  0.574687	  3	  0.950213	  193
60	  0.808567	  1.65322	  3.05	  0.952641	  193
61	  0.574616	  0.854764	  3.1	  0.954951	  193
62	  0.561175	  0.823654	  3.15	  0.957148	  193
63	  0.0739501	  0.0768271	  3.2	  0.959238	  193
64	  0.0049511	  0.00496339	  3.25	  0.961226	  193
65	  0.873147	  2.06473	  3.3	  0.963117	  193
66	  0.344715	  0.422685	  3.35	  0.964916	  194
67	  0.808486	  1.6528	  3.4	  0.966627	  194
68	  0.97317	  3.61823	  3.45	  0.968254	  194
69	  0.51651	  0.726724	  3.5	  0.969803	  194
70	  0.242466	  0.277687	  3.55	  0.971275	  194
71	  0.349354	  0.42979	  3.6	  0.972676	  194
72	  0.0796996	  0.0830551	  3.65	  0.974009	  195
73	  0.297122	  0.352571	  3.7	  0.975276	  196
74	  0.578686	  0.864376	  3.75	  0.976482	  196
75	  0.193352	  0.214868	  3.8	  0.977629	  196
76	  0.260538	  0.301833	  3.85	  0.97872	  196
77	  0.600735	  0.918129	  3.9	  0.979758	  196
78	  0.240153	  0.274638	  3.95	  0.980745	  196
79	  0.270071	  0.314808	  4	  0.981684	  196
80	  0.721697	  1.27905	  4.05	  0.982578	  197
81	  0.941864	  2.84496	  4.1	  0.983427	  198
82	  0.56402	  0.830159	  4.15	  0.984236	  198
83	  0.6969	  1.19369	  4.2	  0.985004	  198
84	  0.749919	  1.38597	  4.25	  0.985736	  198
85	  0.142616	  0.153869	  4.3	  0.986431	  198
86	  0.321391	  0.387711	  4.35	  0.987093	  198
87	  0.462465	  0.620761	  4.4	  0.987723	  199
88	  0.388731	  0.492218	  4.45	  0.988321	  199
89	  0.303268	  0.361354	  4.5	  0.988891	  199
90	  0.899583	  2.29843	  4.55	  0.989433	  199
91	  0.197298	  0.219771	  4.6	  0.989948	  200
92	  0.877884	  2.10279	  4.65	  0.990438	  200
93	  0.460758	  0.617592	  4.7	  0.990905	  200
94	  0.271248	  0.316421	  4.75	  0.991348	  200
95	  0.882835	  2.14417	  4.8	  0.99177	  200
96	  0.333905	  0.406323	  4.85	  0.992172	  200
97	  0.615963	  0.957015	  4.9	  0.992553	  200
98	  0.691322	  1.17546	  4.95	  0.992917	  200
99	  0.307075	  0.366834	  5	  0.993262	  200
100	  0.132472	  0.142108	  5.05	  0.993591	  200
101	  0.933788	  2.71489	  5.1	  0.993903	  200
102	  0.65643	  1.06836	  5.15	  0.994201	  200
103	  0.212172	  0.238475	  5.2	  0.994483	  200
104	  0.230909	  0.262546	  5.25	  0.994752	  200
105	  0.235115	  0.26803	  5.3	  0.995008	  200
106	  0.405524	  0.520075	  5.35	  0.995252	  200
107	  0.491447	  0.676187	  5.4	  0.995483	  200
108	  0.83585	  1.80697	  5.45	  0.995704	  200
109	  0.645677	  1.03755	  5.5	  0.995913	  200
110	  0.761518	  1.43346	  5.55	  0.996113	  200
111	  0.557547	  0.815421	  5.6	  0.996302	  200
112	  0.58754	  0.885616	  5.65	  0.996482	  200
113	  0.325538	  0.39384	  5.7	  0.996654	  200
114	  0.254447	  0.293629	  5.75	  0.996817	  200
115	  0.337459	  0.411674	  5.8	  0.996972	  200
116	  0.468154	  0.631402	  5.85	  0.99712	  200
117	  0.575839	  0.857641	  5.9	  0.997261	  200
118	  0.799924	  1.60906	  5.95	  0.997394	  200
119	  0.856885	  1.94411	  6	  0.997521	  200
120	  0.879106	  2.11285	  6.05	  0.997642	  200
121	  0.699508	  1.20233	  6.1	  0.997757	  200
122	  0.0541829	  0.0557061	  6.15	  0.997867	  200
123	  0.756991	  1.41466	  6.2	  0.997971	  200
124	  0.160266	  0.17467	  6.25	  0.99807	  200
125	  0.325431	  0.393681	  6.3	  0.998164	  200
126	  0.639826	  1.02117	  6.35	  0.998253	  200
127	  0.494171	  0.681557	  6.4	  0.998338	  200
128	  0.941393	  2.8369	  6.45	  0.998419	  200
129	  0.331148	  0.402192	  6.5	  0.998497	  200
130	  0.801246	  1.61569	  6.55	  0.99857	  200
131	  0.0738654	  0.0767357	  6.6	  0.99864	  200
132	  0.264936	  0.307797	  6.65	  0.998706	  200
133	  0.457676	  0.611892	  6.7	  0.998769	  200
134	  0.286037	  0.336924	  6.75	  0.998829	  200
135	  0.495845	  0.684871	  6.8	  0.998886	  200
136	  0.692791	  1.18023	  6.85	  0.998941	  200
137	  0.691561	  1.17623	  6.9	  0.998992	  200
138	  0.987292	  4.36555	  6.95	  0.999041	  200
139	  0.528641	  0.752136	  7	  0.999088	  200
140	  0.337238	  0.411339	  7.05	  0.999133	  200
141	  0.748811	  1.38155	  7.1	  0.999175	  200
142	  0.0861885	  0.0901309	  7.15	  0.999215	  200
143	  0.924778	  2.58731	  7.2	  0.999253	  200
144	  0.0743489	  0.0772579	  7.25	  0.99929	  200
145	  0.340636	  0.416479	  7.3	  0.999324	  200
146	  0.262237	  0.304133	  7.35	  0.999357	  200
147	  0.542503	  0.781985	  7.4	  0.999389	  200
148	  0.916474	  2.4826	  7.45	  0.999419	  200
149	  0.0621613	  0.0641773	  7.5	  0.999447	  200
150	  0.399388	  0.509807	  7.55	  0.999474	  200
151	  0.795581	  1.58758	  7.6	  0.9995	  200
152	  0.761669	  1.43409	  7.65	  0.999524	  200
153	  0.453571	  0.604351	  7.7	  0.999547	  200
154	  0.552571	  0.804238	  7.75	  0.999569	  200
155	  0.921935	  2.55021	  7.8	  0.99959	  200
156	  0.779002	  1.5096	  7.85	  0.99961	  200
157	  0.192397	  0.213685	  7.9	  0.999629	  200
158	  0.416106	  0.538036	  7.95	  0.999647	  200
159	  0.720395	  1.27438	  8	  0.999665	  200
160	  0.523545	  0.741382	  8.05	  0.999681	  200
161	  0.217353	  0.245073	  8.1	  0.999696	  200
162	  0.794261	  1.58114	  8.15	  0.999711	  200
163	  0.788481	  1.55344	  8.2	  0.999725	  200
164	  0.675029	  1.12402	  8.25	  0.999739	  200
165	  0.0802977	  0.0837053	  8.3	  0.999751	  200
166	  0.284325	  0.33453	  8.35	  0.999764	  200
167	  0.36782	  0.458582	  8.4	  0.999775	  200
168	  0.771859	  1.47779	  8.45	  0.999786	  200
169	  0.271618	  0.316929	  8.5	  0.999797	  200
170	  0.896462	  2.26781	  8.55	  0.999806	  200
171	  0.109096	  0.115519	  8.6	  0.999816	  200
172	  0.0204285	  0.0206401	  8.65	  0.999825	  200
173	  0.98265	  4.05417	  8.7	  0.999833	  200
174	  0.033874	  0.034461	  8.75	  0.999842	  200
175	  0.0947775	  0.0995745	  8.8	  0.999849	  200
176	  0.323286	  0.390506	  8.85	  0.999857	  200
177	  0.296111	  0.351135	  8.9	  0.999864	  200
178	  0.637281	  1.01413	  8.95	  0.99987	  200
179	  0.23976	  0.274121	  9	  0.999877	  200
180	  0.358272	  0.443592	  9.05	  0.999883	  200
181	  0.036669	  0.0373582	  9.1	  0.999888	  200
182	  0.0353404	  0.03598	  9.15	  0.999894	  200
183	  0.119941	  0.127767	  9.2	  0.999899	  200
184	  0.49024	  0.673816	  9.25	  0.999904	  200
185	  0.587912	  0.886518	  9.3	  0.999909	  200
186	  0.0418765	  0.0427786	  9.35	  0.999913	  200
187	  0.269242	  0.313673	  9.4	  0.999917	  200
188	  0.780309	  1.51553	  9.45	  0.999921	  200
189	  0.457983	  0.612458	  9.5	  0.999925	  200
190	  0.989637	  4.56956	  9.55	  0.999929	  200
191	  0.303854	  0.362196	  9.6	  0.999932	  200
192	  0.675336	  1.12496	  9.65	  0.999936	  200
193	  0.783898	  1.532	  9.7	  0.999939	  200
194	  0.0923345	  0.0968793	  9.75	  0.999942	  200
195	  0.350365	  0.431344	  9.8	  0.999945	  200
196	  0.864196	  1.99654	  9.85	  0.999947	  200
197	  0.37666	  0.472663	  9.9	  0.99995	  200
198	  0.718185	  1.2665	  9.95	  0.999952	  200
199	  0.636055	  1.01075	  10	  0.999955	  200
